1,2,"24,18",21,7,28
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,14,12",26,5,31
2,1,"10,19,9",15,5,20
3,1,"20,7,3,4,22,16,13",27,9,36
4,1,"25,1,24,23,15,18,6",29,8,37
2,2,"17,8,5",21,9,30
2,3,"21,11",30,9,39
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"6,2",29,12,41
2,1,"18,4,11,12",27,11,38
3,1,"7,8,22,14,24,9",21,14,35
4,1,"10,19,15,1,21,20,13",25,14,39
3,2,"25,5,16,17",35,12,47
2,2,"3,23",38,12,50
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"22,6,12",16,6,22
2,1,"5,8,2",23,13,36
3,1,"13,21,14,18,1,7",24,14,38
4,1,"25,9,24,23,15,10,11",26,13,39
1,2,"16,3",22,9,31
1,3,"17,20",31,10,41
2,2,"4,19",36,12,48
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"25,1,9",12,7,19
2,1,"10,2,3,6",17,9,26
3,1,"15,4,11,16,12,24,23",16,9,25
4,1,"20,8,18,17,22,7",19,8,27
1,2,"14,13,5",19,6,25
1,3,"19,21",25,6,31
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,12,4",8,9,17
2,1,"25,6,16",12,8,20
3,1,"22,8,10,17,11,20,18",18,8,26
4,1,"23,3,21,1,14,9,24",16,9,25
1,2,"2,13",17,9,26
2,2,"7,19",20,7,27
4,2,15,25,4,29
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"4,9,1",9,14,23
2,1,"8,5,13,2",19,13,32
3,1,"7,6,10,15,21,25,3",19,11,30
4,1,"18,14,24,11,17,20",19,14,33
1,2,"23,19,16",23,14,37
3,2,"22,12",30,4,34
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"17,7",7,10,17
2,1,"13,16,3,12",8,10,18
3,1,"18,2,24,6,22,20",16,11,27
4,1,"23,10,8,19,21,1,11",19,14,33
1,2,"4,9",17,12,29
2,2,"15,14",18,8,26
2,3,"5,25",26,14,40
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,2,6",18,9,27
2,1,"14,16,5,4",26,9,35
3,1,"22,24,19,25,15,23,21",25,9,34
4,1,"1,9,10,8,13,12",26,9,35
1,2,"7,20,3",27,9,36
3,2,"17,18",34,6,40
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,24",16,8,24
2,1,"14,20,16,5",18,8,26
3,1,"6,3,10,12,23,21,8",26,6,32
4,1,"15,25,18,1,7,2,19",28,9,37
1,2,"11,17",24,7,31
2,2,"9,22",26,8,34
1,3,4,31,6,37
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"18,6",17,8,25
2,1,"4,11,3,14",10,9,19
3,1,"23,21,5,13,24,10,22",28,14,42
4,1,"16,9,19,20,2,17,15",25,14,39
2,2,"25,12,1",20,14,34
1,2,"8,7",25,13,38
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"18,2,6",29,12,41
2,1,"9,3,22,7,12",29,10,39
3,1,"25,11,10,14,19",24,14,38
4,1,"8,4,16,13,20,1",25,13,38
4,2,"15,5,17,21",38,14,52
3,2,"24,23",38,2,40
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,12,1",16,4,20
2,1,"24,14,22,6",18,8,26
3,1,"10,21,7,11,8,17,15",19,9,28
4,1,"18,3,16,20,4,23",19,9,28
1,2,"19,9,2",20,4,24
1,3,"13,25",24,8,32
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"10,7,9",14,7,21
2,1,"19,11,22",11,6,17
3,1,"17,15,1,4,21,24,23",19,9,28
4,1,"18,6,13,5,3,14,20",19,8,27
2,2,"16,2,12",17,8,25
1,2,"25,8",21,8,29
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,11,9",11,9,20
2,1,"16,13,15,18",11,8,19
3,1,"24,14,20,6,12,7",14,14,28
4,1,"3,17,10,19,4,23,25",16,14,30
2,2,"1,8,5",19,5,24
1,2,"21,22",20,12,32
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,13",3,5,8
2,1,"7,19,1",16,14,30
3,1,"23,20,16,17,22,11,2",19,14,33
1,2,"5,9",16,13,29
4,1,"8,25,6,4,18,24",15,12,27
4,2,"12,14,15",27,10,37
1,3,"10,21",29,13,42
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"16,1",17,7,24
2,1,"14,2,15",26,9,35
3,1,"4,13,17,24,7,5,8",28,7,35
4,1,"21,12,3,6,11,25,10",28,7,35
1,2,"9,20,19",24,4,28
1,3,"22,23",28,9,37
4,2,18,35,9,44
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"16,1",5,7,12
2,1,"25,19,22,5",25,9,34
3,1,"13,20,4,12,2,7",29,9,38
4,1,"17,8,24,10,14,6",26,8,34
1,2,"18,9",17,6,23
1,3,"11,15",23,8,31
1,4,23,31,3,34
1,5,3,34,6,40
4,2,21,34,1,35
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"18,11",8,6,14
2,1,"21,13,3,2",22,13,35
3,1,"9,25,12,4,10,19,8",29,13,42
4,1,"20,5,7,24,23,15,17",27,11,38
1,2,"1,16,22",27,8,35
1,3,"14,6",35,9,44
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,11",13,13,26
2,1,"22,19,23",23,14,37
3,1,"15,20,13,25,5,17,6",22,14,36
4,1,"4,10,3,24,14,7,2",28,14,42
1,2,"21,12",26,13,39
3,2,"16,9,18",36,12,48
2,2,1,37,4,41
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,15,3",6,9,15
2,1,"22,1,13,24",6,6,12
3,1,"21,5,17,19,12,6,8,2",17,9,26
4,1,"23,16,10,7,11,20",16,6,22
2,2,"14,18,25",12,9,21
1,2,4,15,6,21
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,1",15,8,23
2,1,"3,13,24,8",17,9,26
3,1,"7,21,6,19,12,16",13,9,22
4,1,"14,25,10,17,18,23,5",8,8,16
4,2,"20,9,11,22",18,8,26
3,2,"4,15",22,9,31
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,5,1",18,9,27
2,1,"18,10,22,4",15,14,29
3,1,"3,20,2,16,6,8,15",17,14,31
4,1,"19,24,25,12,14,21",17,13,30
1,2,"23,9,13",27,8,35
2,2,"17,7",29,7,36
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,20",6,9,15
2,1,"7,22,4,11",17,14,31
3,1,"12,3,14,9,1,21",17,13,30
4,1,"19,5,25,23,16,17,24",16,13,29
1,2,"6,10,8",18,12,30
4,2,"18,13",29,14,43
1,3,15,30,11,41
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,9,4",17,9,26
2,1,"8,24,5,7",17,9,26
3,1,"15,3,14,17,22,25,6",29,9,38
4,1,"12,10,13,1,20,19",22,9,31
2,2,"18,16,11",28,3,31
1,2,"23,21",26,8,34
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,21,2",28,7,35
2,1,"6,1,24",19,4,23
3,1,"19,20,9,14,10,18,25",28,9,37
4,1,"3,5,22,4,16,23,12",28,7,35
2,2,"8,11,13",26,7,33
2,3,"17,7",33,6,39
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,3,7",28,12,40
2,1,"8,6,20,11",29,13,42
3,1,"23,14,4,16,24,10,15",29,9,38
4,1,"5,2,25,18,22,12",29,12,41
3,2,"13,21,1",38,10,48
1,2,"19,17",40,10,50
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,12",13,10,23
2,1,"18,14,22,1",29,12,41
3,1,"25,15,16,24,6,5",25,14,39
4,1,"21,11,7,9,10,2,8",24,14,38
1,2,"4,13",23,8,31
1,3,23,31,1,32
1,4,20,32,7,39
4,2,"17,19",38,4,42
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,9,5",17,7,24
2,1,"21,2,13,20",13,8,21
3,1,"16,8,22,19,1,6,10,11",17,6,23
4,1,"18,14,25,7,24,17",18,6,24
2,2,"4,3,12",21,6,27
3,2,23,23,7,30
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"16,3",13,4,17
2,1,"2,11,4",19,4,23
3,1,"7,17,5,9,22,15,13",18,7,25
4,1,"20,18,19,10,24,12",19,7,26
1,2,"25,8",17,9,26
2,2,"6,1,14",23,8,31
3,2,"23,21",25,6,31
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"16,13,1",9,13,22
2,1,"19,23,14,7",12,11,23
3,1,"17,9,21,20,2,5,4",19,13,32
4,1,"22,18,3,6,10,15",16,12,28
1,2,"11,24,12",22,9,31
2,2,"8,25",23,5,28
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"16,19,3",9,14,23
2,1,"23,25,21",6,12,18
3,1,"1,12,11,18,4,17,2,9",19,14,33
4,1,"20,7,24,22,15,14",18,14,32
2,2,"5,13,8",19,10,29
1,2,"6,10",23,12,35
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"10,3",5,7,12
2,1,"19,11,5,4",25,9,34
3,1,"1,15,9,12,18,6,13,22",24,9,33
4,1,"20,2,16,21,25,17",20,7,27
1,2,"8,7,14",22,9,31
4,2,"23,24",29,7,36
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,7,18",15,7,22
2,1,"5,1,14,19",21,8,29
3,1,"21,11,22,13,23,15,9",25,9,34
4,1,"8,6,2,12,10,4",25,9,34
1,2,"16,24",22,7,29
1,3,25,29,7,36
2,2,"20,17",29,3,32
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,2,10",10,7,17
2,1,"11,4,12,3",28,9,37
3,1,"14,6,19,7,16,24",21,7,28
4,1,"23,13,8,17,21,1,18",24,13,37
1,2,"22,5,20",17,12,29
3,2,"25,15",28,13,41
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,4,12",7,11,18
2,1,"21,3,5,25",29,12,41
3,1,"13,2,19,24,16",23,12,35
4,1,"22,15,11,17,23,10",26,11,37
1,2,"8,6",18,5,23
1,3,1,23,2,25
1,4,18,25,2,27
1,5,9,27,14,41
3,2,"20,14",35,3,38
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,1,12",18,9,27
2,1,"8,6,14,4",19,8,27
3,1,"30,13,24,39,42,32",19,9,28
4,1,"36,20,40,22,25,43,47,5,15",17,9,26
4,2,"37,27,23,44,11,28,35,49,9,19",26,9,35
2,2,"38,3,18,41",27,9,36
1,2,"29,2,50",27,9,36
3,2,"34,31,26,17,33,46",28,9,37
4,3,"16,10,45",35,5,40
1,3,"48,21",36,2,38
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,23",17,9,26
2,1,"36,3,26,7",5,9,14
3,1,"2,10,38,46,15,4",11,8,19
4,1,"22,30,8,24,25,48,19,49,29,39",17,9,26
2,2,"45,41,33,18",14,9,23
3,2,"20,17,28,9,16",19,8,27
2,3,"27,44,12",23,8,31
4,2,"37,34,21,1,31,43,5",26,6,32
1,2,35,26,7,33
3,3,"42,40,6,11",27,9,36
2,4,"14,47",31,7,38
4,3,"32,50",32,9,41
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,4,9",10,10,20
2,1,"2,14,35,8",9,13,22
3,1,"16,18,50,38,42,21,1",19,14,33
4,1,"45,36,39,24,33,41,15,29,32,6",18,13,31
1,2,"44,34,26",20,14,34
2,2,"19,37,28,48,3",22,14,36
4,2,"25,13,7,20,40,10,17,23,43,49",31,13,44
3,2,"27,30,31,11,47",33,14,47
1,3,"46,12",34,8,42
2,3,22,36,8,44
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,4",4,13,17
2,1,"11,22,39",5,12,17
3,1,"21,32,42,15,49",12,14,26
4,1,"48,40,45,19,43,6,12,30,47,5",18,12,30
2,2,"9,2,23",18,11,29
1,2,"18,8,10",17,5,22
1,3,"27,44",22,10,32
3,2,"37,41,20,33,7,34",26,13,39
2,3,"24,14,1",29,13,42
4,2,"28,13,17,31,46,35",30,14,44
1,4,38,32,6,38
1,5,"16,29",38,11,49
3,3,"50,26,25",39,4,43
2,4,36,42,10,52
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,2,8",29,9,38
2,1,"17,3,21,1",26,8,34
3,1,"45,11,34,44,26,15",26,9,35
4,1,"9,30,47,23,28,32,43,4,14,22",25,8,33
4,2,"50,36,27,41,18,25,37,46,5,10,16",33,8,41
2,2,"24,38,7,39,19",34,7,41
3,2,"35,31,6,40,20,33",35,9,44
1,2,"42,48,29",38,4,42
2,3,"49,13",41,7,48
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,3,34",27,6,33
2,1,"25,4,19,6",28,9,37
3,1,"14,11,45,8,41,47,17",29,9,38
4,1,"28,22,23,48,39,15,31,49,1,18",27,9,36
1,2,"32,46",33,8,41
4,2,"26,42,9,43,16,36,2,13",36,9,45
2,2,"12,38,50,30",37,7,44
3,2,"29,27,7,40",38,8,46
1,3,"10,35",41,8,49
2,3,"24,20",44,8,52
4,3,"21,33,44",45,8,53
3,3,37,46,4,50
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"41,3,6",10,10,20
2,1,"5,20,45",26,7,33
3,1,"28,37,8,38,48,23,9",23,9,32
4,1,"7,46,43,24,36,42,11,17,22,26",29,14,43
1,2,"44,12,2",28,13,41
3,2,"13,19,40,18,27,34,47,10",32,12,44
2,2,"33,29,25,35,21",33,11,44
1,3,"1,14,4,15",41,11,52
4,2,"30,31,16,39",43,9,52
2,3,"50,49",44,14,58
3,3,32,44,8,52
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,2,29",26,13,39
2,1,"33,4,23,15",26,14,40
3,1,"26,9,31,50,12,24",27,13,40
4,1,"37,30,10,42,34,22,39,7,16,43",28,13,41
1,2,"1,21",39,6,45
3,2,"49,35,20,44,36,3",40,14,54
2,2,"17,32,14",40,13,53
4,2,"25,27,18,48,28,47",41,14,55
1,3,"6,45",45,13,58
2,3,"38,46",53,10,63
3,3,"41,13,5,40",54,14,68
4,3,"19,11",55,14,69
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,5,16",19,9,28
2,1,"23,13,30,8",19,7,26
3,1,"37,26,35,14,28,2",19,9,28
4,1,"49,31,15,44,4,9,32,40,17,25",19,9,28
2,2,"46,34,6,24",26,9,35
4,2,"36,3,43,38,50,7,19,39,48,21,27,41",28,9,37
3,2,"42,10,1,20,12,33",28,7,35
1,2,"45,29,22",28,8,36
3,3,"47,18",35,7,42
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,6",13,9,22
2,1,"21,7,36",18,8,26
3,1,"29,15,2,24,13,27",19,8,27
4,1,"30,49,40,17,35,32,44,9",19,9,28
1,2,"45,3,20",22,9,31
2,2,"10,14,41",26,9,35
3,2,"5,48,31,43",27,8,35
4,2,"4,25,46,26,42",28,8,36
1,3,33,31,5,36
3,3,"38,37,47,12",35,7,42
2,3,"28,18",35,5,40
1,4,34,36,3,39
4,3,"50,1,23,8,22",36,6,42
1,5,16,39,1,40
1,6,39,40,5,45
2,4,19,40,3,43
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,1,9",18,12,30
2,1,"12,6,19,10",17,10,27
3,1,"30,18,3,28,35,4",16,12,28
4,1,"48,44,31,7,15,27,38,16,20,23",18,14,32
2,2,"13,21,14,33,24",27,11,38
3,2,"34,45,43,22,39,41,5,37",28,13,41
1,2,"25,17,40",30,14,44
4,2,"29,32,11,47,36,49",32,11,43
2,3,"42,2,26",38,8,46
3,3,"50,46",41,8,49
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"24,2",10,10,20
2,1,"30,6,16",15,6,21
3,1,"32,14,27,38,47,8",16,12,28
4,1,"22,21,42,3,44,11,31,4,29,1",17,12,29
1,2,"37,28",20,13,33
2,2,"9,49,19,17",21,14,35
3,2,"5,43,35,39,26,10,23",28,13,41
4,2,"34,36,40,48,18,46,7,25",29,14,43
1,3,"15,45,20",33,13,46
2,3,"41,12",35,13,48
3,3,"33,50",41,12,53
4,3,13,43,13,56
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,3,2",26,2,28
2,1,"36,12,37,4",25,7,32
3,1,"22,23,43,46,49,8",15,9,24
4,1,"25,40,47,21,30,14,16,29,13",25,9,34
3,2,"26,44,48,17,24,33,42",24,9,33
1,2,"5,20,11",28,8,36
2,2,"15,27,1,9,28",32,8,40
3,3,"31,35,19,34,39,45,10",33,9,42
4,2,"6,32,41,18",34,8,42
1,3,"50,38",36,3,39
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,23,4",22,6,28
2,1,"12,25,37,20",25,9,34
3,1,"17,36,29,41,44,8",26,8,34
4,1,"2,50,42,16,45,27,10,33,47,18",29,9,38
1,2,"30,40",28,6,34
1,3,"5,6",34,2,36
3,2,"13,38,43,35,19,24",34,8,42
2,2,"9,49,11",34,9,43
1,4,"22,48",36,7,43
4,2,"32,15,34,31,7,26",38,8,46
3,3,"39,21,1,28",42,6,48
1,5,14,43,6,49
2,3,46,43,6,49
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"4,3,8",29,4,33
2,1,"39,6,15,11",14,10,24
3,1,"27,7,19,46,2,23",25,10,35
4,1,"31,17,49,33,43,48,29,42,12",29,12,41
2,2,"22,20,41,26",26,14,40
1,2,"44,14,1",33,13,46
3,2,"5,37,16,32,13,25,45,10,24,35",35,14,49
2,3,"50,30,21,9,34,38",40,12,52
4,2,"18,40,36",41,5,46
4,3,"47,28",46,5,51
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,4,15",15,14,29
2,1,"41,22,34",16,9,25
3,1,"19,27,46,24,5,43",20,6,26
4,1,"37,40,36,49,35,10,16,32,42,13,26",28,14,42
2,2,"18,11,31,23",27,10,37
3,2,"2,30,14,33,1",26,14,40
1,2,"39,3,47",29,9,38
2,3,"8,29,21",37,14,51
1,3,"6,17",38,9,47
3,3,"7,12,45,25",40,14,54
4,2,"50,38,28,44",42,14,56
1,4,20,47,12,59
2,4,48,51,3,54
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"14,1",9,8,17
2,1,"49,2,17,4",16,9,25
3,1,"7,9,27,38,5,34",16,9,25
4,1,"40,25,3,6,16,29,32,44,8,13",19,8,27
1,2,"33,28,11",19,5,24
1,3,"37,15,10",24,9,33
3,2,"22,18,43,42,12,20,26,48,23",25,7,32
2,2,"39,31,46,24,21,36",25,9,34
4,2,"35,47,30,45",27,9,36
3,3,"41,19",32,5,37
1,4,50,33,5,38
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"30,19,1",15,8,23
2,1,"38,26,13",18,7,25
3,1,"4,8,21,27,46,5",19,8,27
4,1,"33,16,29,18,45,22,31,41,49,36",19,9,28
1,2,"2,24,34",23,7,30
2,2,"42,15,28,47",25,4,29
3,2,"7,9,3,35",27,5,32
4,2,"44,32,37,50,12,23",28,6,34
2,3,"6,25",29,9,38
1,3,48,30,2,32
1,4,"20,10",32,3,35
3,3,"39,17,11,40",32,7,39
4,3,"14,43",34,6,40
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"21,8",2,12,14
2,1,"23,13,18,15",12,14,26
3,1,"26,16,32,47,27,44",18,14,32
4,1,"9,19,48,50,4,6,22,35,42,11",19,14,33
1,2,"37,33",16,6,22
1,3,"14,1,20",22,12,34
2,2,"30,5,7,12,2",26,12,38
3,2,"34,36,24,29,40,17,39,45,28",32,14,46
4,2,"10,25,46,41,43",33,14,47
1,4,"31,38,49",34,8,42
2,3,3,38,13,51
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,1",5,6,11
2,1,"14,13,39",19,11,30
3,1,"22,24,8,10,27,49,11",19,14,33
4,1,"47,46,21,3,17,42,12,29,37,16,40",17,14,31
1,2,"30,38",19,12,31
2,2,"20,41,34,26",30,12,42
1,3,"50,15,9",31,7,38
4,2,"48,2,19,44,28,35,45",31,10,41
3,2,"4,32,31,5,6",33,14,47
1,4,23,38,7,45
4,3,"25,36,43",41,12,53
2,3,"18,33",42,7,49
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,1,17",25,7,32
2,1,"14,2,20",10,8,18
3,1,"23,18,28,39,47,5",28,8,36
4,1,"12,21,42,16,29,31,46,4,15",28,6,34
2,2,"43,37,27,41",29,5,34
1,2,"8,10,7",32,9,41
2,3,"48,30,6,26",34,8,42
4,2,"49,3,33,9,34,25,44,50,24,40",34,9,43
3,2,"38,19,22,32,11",36,9,45
1,3,"45,35",41,4,45
2,4,36,42,5,47
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"37,10",7,3,10
2,1,"47,18,42",24,9,33
3,1,"16,31,50,9,24,2,7",28,9,37
4,1,"25,49,20,6,44,1,14,23,29,21",27,9,36
1,2,"40,4",15,9,24
1,3,"34,39",24,5,29
1,4,"46,26,5,28",29,9,38
2,2,"48,15,35",33,8,41
4,2,"38,30,41,8,19",36,9,45
3,2,"32,36,11,13",37,7,44
1,5,33,38,4,42
2,3,"17,45",41,6,47
1,6,"3,12",42,7,49
3,3,"27,22",44,5,49
4,3,43,45,5,50
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"26,7",20,13,33
2,1,"17,14,32,4",28,10,38
3,1,"21,30,16,24,41,45,12",17,14,31
4,1,"15,34,36,46,11,23,49,8,10,13",19,13,32
3,2,"25,20,1,29,9,40,50,19",31,10,41
4,2,"33,42,3,48,27,37,44,5,28,39",32,13,45
1,2,"35,22,18,2",33,9,42
2,2,"6,38,43",38,7,45
3,3,"31,47",41,14,55
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,1",2,8,10
2,1,"48,21,7",21,10,31
3,1,"38,23,41,10,25,14",29,13,42
4,1,"22,27,20,43,3,8,16,46,2",28,14,42
1,2,"33,44,5",15,4,19
1,3,"15,30,24",24,10,34
2,2,"17,47,13,36,11",31,11,42
1,4,"19,4",34,9,43
2,3,"40,31,50,45",42,10,52
4,2,"39,37,6,34,29,18",42,13,55
3,2,"26,42,49,32",42,12,54
1,5,"9,35",43,12,55
2,4,28,52,8,60
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,5",19,9,28
2,1,"18,9,36",6,7,13
3,1,"26,11,40,16,24,35",10,9,19
4,1,"44,39,17,42,49,14,22,47,1,10",19,9,28
2,2,"19,7,43,15",15,5,20
3,2,"45,29,25,8,23,31,38,2",19,9,28
2,3,"6,4,20,34,3",20,6,26
2,4,"21,48,46,30,50",26,9,35
3,3,"32,27,37,33",28,8,36
4,2,"12,28",28,9,37
1,2,41,28,8,36
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,1",12,8,20
2,1,"9,19,27,4",19,7,26
3,1,"11,20,16,31,8,12,33",19,9,28
4,1,"15,30,50,18,42,22,13,24,45,10",14,9,23
1,2,"49,26",20,6,26
4,2,"3,43,48,17,2,25,34",23,7,30
1,3,"28,37",26,9,35
2,2,"41,32,14",26,9,35
3,2,"23,38,6,39,36",28,7,35
4,3,"40,29,44,21,47",30,8,38
3,3,"46,35",35,7,42
2,3,7,35,4,39
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"17,4",7,12,19
2,1,"50,20,36",18,7,25
3,1,"8,24,43,45,1,6",19,12,31
4,1,"2,41,49,12,15,9,25,33,10",18,13,31
1,2,"16,44,19",19,10,29
2,2,"31,3,27,28",25,14,39
1,3,"32,14,11",29,12,41
4,2,"29,21,13,37,39,46,22,42,5,18,26",31,12,43
3,2,"30,34,40,35,7",31,13,44
2,3,"38,48,23",39,11,50
1,4,47,41,2,43
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,3,17",18,14,32
2,1,"19,16,24",13,13,26
3,1,"23,25,37,48,20,2",17,14,31
4,1,"38,32,21,44,47,7,40,26,30,43",19,14,33
2,2,"27,5,49",26,9,35
3,2,"35,28,15,29,4,6",31,10,41
1,2,"36,50,39",32,9,41
4,2,"46,22,9,42,14,33",33,13,46
2,3,"45,8",35,8,43
1,3,31,41,5,46
3,3,"34,41,10,18",41,10,51
2,4,"13,1",43,6,49
1,4,11,46,5,51
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"42,10",4,8,12
2,1,"43,14,41,2",11,7,18
3,1,"11,35,12,19,38,3,6",25,8,33
4,1,"39,48,20,9,18,22,28,33,45,4",20,7,27
1,2,"40,13,15",22,3,25
2,2,"23,44,24,36",24,8,32
1,3,"46,21,49",25,9,34
4,2,"7,31,25,34,27,30,1,8,26",27,9,36
2,3,"47,16,29,5,50",32,9,41
3,2,"17,32",33,4,37
1,4,37,34,7,41
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"36,23",24,8,32
2,1,"47,29,35",25,8,33
3,1,"8,34,19,11,43,12,3,25",29,9,38
4,1,"41,18,22,38,9,39,44,2,5",20,9,29
4,2,"26,33,6,27,4,49,16",29,8,37
1,2,"7,1",32,5,37
2,2,"50,17,20",33,6,39
1,3,21,37,5,42
4,3,"14,10,48,15,28,32",37,8,45
3,2,"13,45,31,42",38,9,47
2,3,"40,24",39,8,47
1,4,46,42,8,50
4,4,"37,30",45,8,53
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"22,19",13,5,18
2,1,"31,24,37,9",27,13,40
3,1,"7,25,46,6,11,34,2",28,11,39
4,1,"38,41,10,39,45,49,12,26,33",29,14,43
1,2,"27,1,3",18,10,28
1,3,"15,17,23",28,13,41
3,2,"20,40,50,44,14,18,29,48",39,12,51
2,2,"35,47,5,21,4,13",40,14,54
1,4,"28,30,43,32",41,12,53
4,2,"16,8,42",43,13,56
3,3,36,51,12,63
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"1,5",22,13,35
2,1,"3,26,30,12",25,14,39
3,1,"22,28,29,36,2,41",26,13,39
4,1,"8,10,47,50,17,25,37,4,24,38,14",24,13,37
1,2,"49,33",35,3,38
4,2,"13,7,21,45,32,16,23,20",37,13,50
1,3,"18,11,9",38,14,52
3,2,"27,39,19,35",39,13,52
2,2,"46,6",39,8,47
2,3,"31,34",47,8,55
4,3,"43,42,15,48",50,9,59
3,3,"40,44",52,14,66
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"29,2,1",8,9,17
2,1,"39,19,49,10",19,9,28
3,1,"3,36,12,17,45,23,6",18,9,27
4,1,"21,9,18,31,40,4,14,27,35,41",19,8,27
1,2,"38,13,8",18,7,25
1,3,"34,25,43",25,4,29
4,2,"44,33,11,22,28,48,7,24,32,42,50",27,9,36
3,2,"15,16,46,20,37",27,8,35
2,2,"30,26,47",28,8,36
1,4,5,29,2,31
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,5",4,8,12
2,1,"14,12,23,3",19,9,28
3,1,"26,19,1,10,21,37,7",17,9,26
4,1,"28,45,34,4,32,46,9,11,13",18,9,27
1,2,"22,8",18,7,25
1,3,"29,39",25,8,33
3,2,"36,15,50,16,44",26,8,34
4,2,"41,40,27,25,31,47",27,9,36
2,2,"24,38,30",28,9,37
1,4,42,33,5,38
3,3,"48,49,6,18",34,3,37
4,3,"17,43,33",36,9,45
3,4,"20,35",37,6,43
,,,,,
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,3,4",15,13,28
2,1,"8,6,13,1",12,13,25
3,1,"30,7,22,26,35,2",13,10,23
